Geography_Name,geography_level,geography_level_sort_order,parent_geography_name,geography_name_order,State,Demographic_Level,Demographic_Name,Demographic_Level_Sort_Order,Demographic_Name_Sort_Order,Month_Week_Order,Week_Ending,MMWR_Year,MMWR_Week,MMWR_Day,Month_Week,MMWRWeek_Display_Order,Month_Display_Order,Current_Season_Week_Ending_Label,Influenza_Season,Point_Estimate,CI_HalfWidth,Upper_CI,Lower_CI,n_unweighted,n_weighted,Legend_Label,Current_Through
Oklahoma,State,2,National,42,Oklahoma,Overall,Overall,1,11,4247,2019-11-23,2019,47,7,November Week 4,8,2,2023-11-25,2019-2020,40.0085,6.0883,46.0967,33.9202,555,1071953,"2019-2020, Oklahoma. Overall: Overall",2020-06-27
Oregon,State,2,National,43,Oregon,Overall,Overall,1,11,4347,2019-11-23,2019,47,7,November Week 4,8,2,2023-11-25,2019-2020,41.5738,6.5163,48.0901,35.0576,256,1103284,"2019-2020, Oregon. Overall: Overall",2020-06-27
Pennsylvania,State,2,National,44,Pennsylvania,Overall,Overall,1,11,4447,2019-11-23,2019,47,7,November Week 4,8,2,2023-11-25,2019-2020,51.6264,7.6879,59.3144,43.9385,655,2278701,"2019-2020, Pennsylvania. Overall: Overall",2020-06-27
Philadelphia County,Local,3,Pennsylvania,45,Pennsylvania,Overall,Overall,1,11,4547,2019-11-23,2019,47,7,November Week 4,8,2,2023-11-25,2019-2020,52.7216,10.5048,63.2264,42.2168,294,1056205,"2019-2020, Philadelphia County. Overall: Overall",2020-06-27
Rhode Island,State,2,National,47,Rhode Island,Overall,Overall,1,11,4747,2019-11-23,2019,47,7,November Week 4,8,2,2023-11-25,2019-2020,53.0475,6.7312,59.7788,46.3163,350,236561,"2019-2020, Rhode Island. Overall: Overall",2020-06-27
South Carolina,State,2,National,48,South Carolina,Overall,Overall,1,11,4847,2019-11-23,2019,47,7,November Week 4,8,2,2023-11-25,2019-2020,40.4988,6.1095,46.6083,34.3893,600,1867636,"2019-2020, South Carolina. Overall: Overall",2020-06-27
South Dakota,State,2,National,49,South Dakota,Overall,Overall,1,11,4947,2019-11-23,2019,47,7,November Week 4,8,2,2023-11-25,2019-2020,55.6408,10.0077,65.6486,45.6331,421,357917,"2019-2020, South Dakota. Overall: Overall",2020-06-27
Tennessee,State,2,National,50,Tennessee,Overall,Overall,1,11,5047,2019-11-23,2019,47,7,November Week 4,8,2,2023-11-25,2019-2020,47.0637,9.5472,56.6108,37.5165,364,1669477,"2019-2020, Tennessee. Overall: Overall",2020-06-27
Texas,State,2,National,51,Texas,Overall,Overall,1,11,5147,2019-11-23,2019,47,7,November Week 4,8,2,2023-11-25,2019-2020,47.1664,5.0004,52.1668,42.166,2246,5461642,"2019-2020, Texas. Overall: Overall",2020-06-27
Bexar County,Local,3,Texas,52,Texas,Overall,Overall,1,11,5247,2019-11-23,2019,47,7,November Week 4,8,2,2023-11-25,2019-2020,38.0719,3.0797,41.1516,34.9922,442,965290,"2019-2020, Bexar County. Overall: Overall",2020-06-27
City of Houston,Local,3,Texas,53,Texas,Overall,Overall,1,11,5347,2019-11-23,2019,47,7,November Week 4,8,2,2023-11-25,2019-2020,43.9644,8.0741,52.0386,35.8903,406,1839359,"2019-2020, City of Houston. Overall: Overall",2020-06-27
Utah,State,2,National,55,Utah,Overall,Overall,1,11,5547,2019-11-23,2019,47,7,November Week 4,8,2,2023-11-25,2019-2020,41.3529,9.8423,51.1952,31.5106,282,782856,"2019-2020, Utah. Overall: Overall",2020-06-27
Vermont,State,2,National,56,Vermont,Overall,Overall,1,11,5647,2019-11-23,2019,47,7,November Week 4,8,2,2023-11-25,2019-2020,45.3207,6.2474,51.5681,39.0732,542,195698,"2019-2020, Vermont. Overall: Overall",2020-06-27
Virginia,State,2,National,57,Virginia,Overall,Overall,1,11,5747,2019-11-23,2019,47,7,November Week 4,8,2,2023-11-25,2019-2020,50.0629,8.1667,58.2296,41.8961,478,676411,"2019-2020, Virginia. Overall: Overall",2020-06-27
Washington,State,2,National,58,Washington,Overall,Overall,1,11,5847,2019-11-23,2019,47,7,November Week 4,8,2,2023-11-25,2019-2020,41.865,3.5153,45.3803,38.3498,432,1149229,"2019-2020, Washington. Overall: Overall",2020-06-27
West Virginia,State,2,National,59,West Virginia,Overall,Overall,1,11,5947,2019-11-23,2019,47,7,November Week 4,8,2,2023-11-25,2019-2020,45.3563,9.3091,54.6654,36.0472,469,985477,"2019-2020, West Virginia. Overall: Overall",2020-06-27
Wisconsin,State,2,National,60,Wisconsin,Overall,Overall,1,11,6047,2019-11-23,2019,47,7,November Week 4,8,2,2023-11-25,2019-2020,51.4522,9.3009,60.7531,42.1513,568,1327943,"2019-2020, Wisconsin. Overall: Overall",2020-06-27
Wyoming,State,2,National,61,Wyoming,Overall,Overall,1,11,6147,2019-11-23,2019,47,7,November Week 4,8,2,2023-11-25,2019-2020,40.5396,6.5494,47.089,33.9902,328,175020,"2019-2020, Wyoming. Overall: Overall",2020-06-27
Puerto Rico,State,2,National,62,Puerto Rico,Overall,Overall,1,11,6247,2019-11-23,2019,47,7,November Week 4,8,2,2023-11-25,2019-2020,21.0517,3.4172,24.4689,17.6345,1155,582693,"2019-2020, Puerto Rico. Overall: Overall",2020-06-27
Guam,State,2,National,63,Guam,Overall,Overall,1,11,6347,2019-11-23,2019,47,7,November Week 4,8,2,2023-11-25,2019-2020,,,,,,,"2019-2020, Guam. Overall: Overall",2020-06-27
National,National,1,National,1,National,Overall,Overall,1,11,148,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,48.42,1.8948,50.3148,46.5251,31418,71475238,"2019-2020, National. Overall: Overall",2020-06-27
National,National,1,National,1,National,Race/Ethnicity,"Black, Non-Hispanic",3,32,148,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,40.8941,4.1745,45.0686,36.7196,2957,9869813,"2019-2020, National. Race/Ethnicity: Black, Non-Hispanic",2020-06-27
National,National,1,National,1,National,Race/Ethnicity,All Races/Ethnicities,3,31,148,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,48.42,1.8948,50.3148,46.5251,31418,71475238,"2019-2020, National. Race/Ethnicity: Overall",2020-06-27
National,National,1,National,1,National,Age,5-12 years,2,22,148,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,50.3591,2.961,53.3201,47.3981,12771,32619824,"2019-2020, National. Age: 5-12 years",2020-06-27
National,National,1,National,1,National,Age,13-17 years,2,23,148,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,38.1528,2.62,40.7728,35.5328,7573,20522770,"2019-2020, National. Age: 13-17 years",2020-06-27
National,National,1,National,1,National,Urbanicity,Suburban (MSA Non-Principal City),4,42,148,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,49.3382,2.5455,51.8837,46.7927,17643,40674288,"2019-2020, National. Urbanicity: Suburban (MSA Non-Principal City)",2020-06-27
National,National,1,National,1,National,Urbanicity,Rural (Non-MSA),4,41,148,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,41.5386,3.8876,45.4263,37.651,5676,10764289,"2019-2020, National. Urbanicity: Rural (Non-MSA)",2020-06-27
National,National,1,National,1,National,Urbanicity,Urban MSA Principal City,4,43,148,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,49.9951,3.8308,53.8259,46.1643,8099,20036661,"2019-2020, National. Urbanicity: Urban MSA Principal City",2020-06-27
National,National,1,National,1,National,Age,6 months-4 years,2,21,148,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,56.6779,3.9142,60.5921,52.7637,11040,18224477,"2019-2020, National. Age: 6 months-4 years",2020-06-27
National,National,1,National,1,National,Race/Ethnicity,"Other, Non-Hispanic",3,35,148,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,47.3101,4.5934,51.9035,42.7167,3851,7483718,"2019-2020, National. Race/Ethnicity: Other, Non-Hispanic",2020-06-27
National,National,1,National,1,National,Race/Ethnicity,Hispanic,3,33,148,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,48.8499,1.3784,50.2282,47.4715,6124,18119920,"2019-2020, National. Race/Ethnicity: Hispanic",2020-06-27
National,National,1,National,1,National,Race/Ethnicity,"White, Non-Hispanic",3,34,148,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,49.8161,2.3159,52.1319,47.5002,18486,36001787,"2019-2020, National. Race/Ethnicity: White, Non-Hispanic",2020-06-27
Alabama,State,2,National,2,Alabama,Overall,Overall,1,11,248,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,43.7021,6.932,50.634,36.7701,634,1641365,"2019-2020, Alabama. Overall: Overall",2020-06-27
Alaska,State,2,National,3,Alaska,Overall,Overall,1,11,348,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,44.7502,8.8415,53.5917,35.9087,560,596957,"2019-2020, Alaska. Overall: Overall",2020-06-27
Arizona,State,2,National,4,Arizona,Overall,Overall,1,11,448,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,43.2204,8.6347,51.8551,34.5856,558,5522790,"2019-2020, Arizona. Overall: Overall",2020-06-27
Arkansas,State,2,National,5,Arkansas,Overall,Overall,1,11,548,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,45.479,3.122,48.601,42.3571,617,721073,"2019-2020, Arkansas. Overall: Overall",2020-06-27
California,State,2,National,6,California,Overall,Overall,1,11,648,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,49.8651,12.2797,62.1448,37.5854,388,4032208,"2019-2020, California. Overall: Overall",2020-06-27
Colorado,State,2,National,7,Colorado,Overall,Overall,1,11,748,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,45.6709,3.2532,48.924,42.4177,411,781406,"2019-2020, Colorado. Overall: Overall",2020-06-27
Connecticut,State,2,National,8,Connecticut,Overall,Overall,1,11,848,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,61.753,3.8486,65.6016,57.9044,361,696092,"2019-2020, Connecticut. Overall: Overall",2020-06-27
Delaware,State,2,National,9,Delaware,Overall,Overall,1,11,948,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,54.5638,3.5636,58.1274,51.0001,474,560107,"2019-2020, Delaware. Overall: Overall",2020-06-27
District of Columbia,State,2,National,10,District of Columbia,Overall,Overall,1,11,1048,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,54.5044,6.8576,61.3621,47.6468,640,767741,"2019-2020, District of Columbia. Overall: Overall",2020-06-27
Florida,State,2,National,11,Florida,Overall,Overall,1,11,1148,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,40.8593,3.0182,43.8775,37.8412,793,1440870,"2019-2020, Florida. Overall: Overall",2020-06-27
Georgia,State,2,National,12,Georgia,Overall,Overall,1,11,1248,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,39.7145,6.1186,45.8331,33.5958,645,4822773,"2019-2020, Georgia. Overall: Overall",2020-06-27
Hawaii,State,2,National,13,Hawaii,Overall,Overall,1,11,1348,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,42.6143,10.4794,53.0937,32.1349,451,550275,"2019-2020, Hawaii. Overall: Overall",2020-06-27
Idaho,State,2,National,14,Idaho,Overall,Overall,1,11,1448,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,44.3467,4.331,48.6777,40.0157,285,234911,"2019-2020, Idaho. Overall: Overall",2020-06-27
Illinois,State,2,National,15,Illinois,Overall,Overall,1,11,1548,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,49.171,2.4726,51.6436,46.6983,944,3191825,"2019-2020, Illinois. Overall: Overall",2020-06-27
City of Chicago,Local,3,Illinois,16,Illinois,Overall,Overall,1,11,1648,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,50.5376,4.252,54.7896,46.2857,251,583308,"2019-2020, City of Chicago. Overall: Overall",2020-06-27
Indiana,State,2,National,18,Indiana,Overall,Overall,1,11,1848,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,43.6867,10.7327,54.4193,32.954,467,1746507,"2019-2020, Indiana. Overall: Overall",2020-06-27
Iowa,State,2,National,19,Iowa,Overall,Overall,1,11,1948,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,54.8937,3.822,58.7157,51.0717,400,1324950,"2019-2020, Iowa. Overall: Overall",2020-06-27
Kansas,State,2,National,20,Kansas,Overall,Overall,1,11,2048,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,51.067,21.2204,72.2874,29.8465,540,459346,"2019-2020, Kansas. Overall: Overall",2020-06-27
Kentucky,State,2,National,21,Kentucky,Overall,Overall,1,11,2148,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,40.3153,5.2848,45.6001,35.0304,366,1601143,"2019-2020, Kentucky. Overall: Overall",2020-06-27
Louisiana,State,2,National,22,Louisiana,Overall,Overall,1,11,2248,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,43.0588,6.4685,49.5273,36.5902,1000,1058389,"2019-2020, Louisiana. Overall: Overall",2020-06-27
Maine,State,2,National,23,Maine,Overall,Overall,1,11,2348,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,50.7777,12.8465,63.6242,37.9312,434,262743,"2019-2020, Maine. Overall: Overall",2020-06-27
Maryland,State,2,National,24,Maryland,Overall,Overall,1,11,2448,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,60.0234,9.5314,69.5548,50.492,858,1270877,"2019-2020, Maryland. Overall: Overall",2020-06-27
Massachusetts,State,2,National,25,Massachusetts,Overall,Overall,1,11,2548,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,58.3814,9.986,68.3674,48.3954,446,1148405,"2019-2020, Massachusetts. Overall: Overall",2020-06-27
Michigan,State,2,National,26,Michigan,Overall,Overall,1,11,2648,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,41.5377,8.9677,50.5054,32.5701,1042,2423555,"2019-2020, Michigan. Overall: Overall",2020-06-27
Minnesota,State,2,National,27,Minnesota,Overall,Overall,1,11,2748,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,45.1749,7.26,52.435,37.9149,395,1149668,"2019-2020, Minnesota. Overall: Overall",2020-06-27
Mississippi,State,2,National,28,Mississippi,Overall,Overall,1,11,2848,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,34.8715,6.8598,41.7313,28.0117,754,873943,"2019-2020, Mississippi. Overall: Overall",2020-06-27
Missouri,State,2,National,29,Missouri,Overall,Overall,1,11,2948,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,49.8185,3.4541,53.2726,46.3644,1276,396251,"2019-2020, Missouri. Overall: Overall",2020-06-27
Montana,State,2,National,30,Montana,Overall,Overall,1,11,3048,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,40.1317,8.8243,48.956,31.3073,515,266383,"2019-2020, Montana. Overall: Overall",2020-06-27
Nebraska,State,2,National,31,Nebraska,Overall,Overall,1,11,3148,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,54.6856,14.3894,69.075,40.2963,446,1023453,"2019-2020, Nebraska. Overall: Overall",2020-06-27
Nevada,State,2,National,32,Nevada,Overall,Overall,1,11,3248,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,35.3023,6.572,41.8743,28.7304,594,1212811,"2019-2020, Nevada. Overall: Overall",2020-06-27
New Hampshire,State,2,National,33,New Hampshire,Overall,Overall,1,11,3348,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,50.0279,5.7886,55.8165,44.2393,574,337294,"2019-2020, New Hampshire. Overall: Overall",2020-06-27
New Jersey,State,2,National,34,New Jersey,Overall,Overall,1,11,3448,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,55.3129,10.444,65.757,44.8689,501,2899085,"2019-2020, New Jersey. Overall: Overall",2020-06-27
New Mexico,State,2,National,35,New Mexico,Overall,Overall,1,11,3548,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,48.2574,6.5494,54.8067,41.708,1030,1045317,"2019-2020, New Mexico. Overall: Overall",2020-06-27
New York,State,2,National,36,New York,Overall,Overall,1,11,3648,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,41.4977,2.4244,43.9221,39.0733,937,2958537,"2019-2020, New York. Overall: Overall",2020-06-27
New York City,Local,3,New York,37,New York,Overall,Overall,1,11,3748,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,42.3985,3.6951,46.0936,38.7034,612,689365,"2019-2020, New York City. Overall: Overall",2020-06-27
North Carolina,State,2,National,39,North Carolina,Overall,Overall,1,11,3948,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,49.3537,16.5903,65.944,32.7634,546,1321868,"2019-2020, North Carolina. Overall: Overall",2020-06-27
North Dakota,State,2,National,40,North Dakota,Overall,Overall,1,11,4048,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,55.0181,14.9388,69.9569,40.0793,528,397903,"2019-2020, North Dakota. Overall: Overall",2020-06-27
Ohio,State,2,National,41,Ohio,Overall,Overall,1,11,4148,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,47.0856,3.3248,50.4104,43.7608,503,1325715,"2019-2020, Ohio. Overall: Overall",2020-06-27
Oklahoma,State,2,National,42,Oklahoma,Overall,Overall,1,11,4248,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,40.0085,6.0883,46.0967,33.9202,606,2007072,"2019-2020, Oklahoma. Overall: Overall",2020-06-27
Oregon,State,2,National,43,Oregon,Overall,Overall,1,11,4348,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,49.4705,13.4895,62.96,35.981,298,1180339,"2019-2020, Oregon. Overall: Overall",2020-06-27
Pennsylvania,State,2,National,44,Pennsylvania,Overall,Overall,1,11,4448,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,55.5444,2.4759,58.0203,53.0685,750,2081203,"2019-2020, Pennsylvania. Overall: Overall",2020-06-27
Philadelphia County,Local,3,Pennsylvania,45,Pennsylvania,Overall,Overall,1,11,4548,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,55.3773,3.7598,59.1371,51.6175,340,1146975,"2019-2020, Philadelphia County. Overall: Overall",2020-06-27
Rhode Island,State,2,National,47,Rhode Island,Overall,Overall,1,11,4748,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,65.4322,4.6136,70.0458,60.8187,407,208732,"2019-2020, Rhode Island. Overall: Overall",2020-06-27
South Carolina,State,2,National,48,South Carolina,Overall,Overall,1,11,4848,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,40.4988,6.1095,46.6083,34.3893,645,1219214,"2019-2020, South Carolina. Overall: Overall",2020-06-27
South Dakota,State,2,National,49,South Dakota,Overall,Overall,1,11,4948,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,59.3762,4.2462,63.6224,55.13,462,278421,"2019-2020, South Dakota. Overall: Overall",2020-06-27
Tennessee,State,2,National,50,Tennessee,Overall,Overall,1,11,5048,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,48.6806,15.2457,63.9263,33.4349,391,1156966,"2019-2020, Tennessee. Overall: Overall",2020-06-27
Texas,State,2,National,51,Texas,Overall,Overall,1,11,5148,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,49.2585,1.9662,51.2247,47.2923,2446,5523312,"2019-2020, Texas. Overall: Overall",2020-06-27
Bexar County,Local,3,Texas,52,Texas,Overall,Overall,1,11,5248,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,51.7798,5.2585,57.0383,46.5213,485,1065267,"2019-2020, Bexar County. Overall: Overall",2020-06-27
City of Houston,Local,3,Texas,53,Texas,Overall,Overall,1,11,5348,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,43.9644,8.0741,52.0386,35.8903,443,1381397,"2019-2020, City of Houston. Overall: Overall",2020-06-27
Utah,State,2,National,55,Utah,Overall,Overall,1,11,5548,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,48.947,4.1107,53.0577,44.8363,320,984691,"2019-2020, Utah. Overall: Overall",2020-06-27
Vermont,State,2,National,56,Vermont,Overall,Overall,1,11,5648,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,45.3207,6.2474,51.5681,39.0732,624,205187,"2019-2020, Vermont. Overall: Overall",2020-06-27
Virginia,State,2,National,57,Virginia,Overall,Overall,1,11,5748,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,55.2315,12.2218,67.4534,43.0097,536,783072,"2019-2020, Virginia. Overall: Overall",2020-06-27
Washington,State,2,National,58,Washington,Overall,Overall,1,11,5848,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,51.9923,3.2907,55.283,48.7015,491,1070966,"2019-2020, Washington. Overall: Overall",2020-06-27
West Virginia,State,2,National,59,West Virginia,Overall,Overall,1,11,5948,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,47.1878,12.5192,59.7069,34.6686,528,919153,"2019-2020, West Virginia. Overall: Overall",2020-06-27
Wisconsin,State,2,National,60,Wisconsin,Overall,Overall,1,11,6048,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,51.8053,3.9214,55.7267,47.8838,623,1622028,"2019-2020, Wisconsin. Overall: Overall",2020-06-27
Wyoming,State,2,National,61,Wyoming,Overall,Overall,1,11,6148,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,44.9616,9.3012,54.2628,35.6604,378,170347,"2019-2020, Wyoming. Overall: Overall",2020-06-27
Puerto Rico,State,2,National,62,Puerto Rico,Overall,Overall,1,11,6248,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,22.8582,2.5454,25.4036,20.3129,1251,582693,"2019-2020, Puerto Rico. Overall: Overall",2020-06-27
Guam,State,2,National,63,Guam,Overall,Overall,1,11,6348,2019-11-30,2019,48,7,November Week 5,9,2,2023-12-02,2019-2020,,,,,,,"2019-2020, Guam. Overall: Overall",2020-06-27
National,National,1,National,1,National,Age,5-12 years,2,22,149,2019-12-07,2019,49,7,December Week 1,10,3,2023-12-09,2019-2020,51.8439,1.1324,52.9763,50.7115,14284,32533654,"2019-2020, National. Age: 5-12 years",2020-06-27
